@Relation EEGDataTesting_84

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE Feature25 NUMERIC
@ATTRIBUTE Feature26 NUMERIC
@ATTRIBUTE Feature27 NUMERIC
@ATTRIBUTE Feature28 NUMERIC
@ATTRIBUTE Feature29 NUMERIC
@ATTRIBUTE Feature30 NUMERIC
@ATTRIBUTE Feature31 NUMERIC
@ATTRIBUTE Feature32 NUMERIC
@ATTRIBUTE Feature33 NUMERIC
@ATTRIBUTE Feature34 NUMERIC
@ATTRIBUTE Feature35 NUMERIC
@ATTRIBUTE Feature36 NUMERIC
@ATTRIBUTE Feature37 NUMERIC
@ATTRIBUTE Feature38 NUMERIC
@ATTRIBUTE Feature39 NUMERIC
@ATTRIBUTE Feature40 NUMERIC
@ATTRIBUTE Feature41 NUMERIC
@ATTRIBUTE Feature42 NUMERIC
@ATTRIBUTE Feature43 NUMERIC
@ATTRIBUTE Feature44 NUMERIC
@ATTRIBUTE Feature45 NUMERIC
@ATTRIBUTE Feature46 NUMERIC
@ATTRIBUTE Feature47 NUMERIC
@ATTRIBUTE Feature48 NUMERIC
@ATTRIBUTE Feature49 NUMERIC
@ATTRIBUTE Feature50 NUMERIC
@ATTRIBUTE Feature51 NUMERIC
@ATTRIBUTE Feature52 NUMERIC
@ATTRIBUTE Feature53 NUMERIC
@ATTRIBUTE Feature54 NUMERIC
@ATTRIBUTE Feature55 NUMERIC
@ATTRIBUTE Feature56 NUMERIC
@ATTRIBUTE Feature57 NUMERIC
@ATTRIBUTE Feature58 NUMERIC
@ATTRIBUTE Feature59 NUMERIC
@ATTRIBUTE Feature60 NUMERIC
@ATTRIBUTE Feature61 NUMERIC
@ATTRIBUTE Feature62 NUMERIC
@ATTRIBUTE Feature63 NUMERIC
@ATTRIBUTE Feature64 NUMERIC
@ATTRIBUTE Feature65 NUMERIC
@ATTRIBUTE Feature66 NUMERIC
@ATTRIBUTE Feature67 NUMERIC
@ATTRIBUTE Feature68 NUMERIC
@ATTRIBUTE Feature69 NUMERIC
@ATTRIBUTE Feature70 NUMERIC
@ATTRIBUTE Feature71 NUMERIC
@ATTRIBUTE Feature72 NUMERIC
@ATTRIBUTE Feature73 NUMERIC
@ATTRIBUTE Feature74 NUMERIC
@ATTRIBUTE Feature75 NUMERIC
@ATTRIBUTE Feature76 NUMERIC
@ATTRIBUTE Feature77 NUMERIC
@ATTRIBUTE Feature78 NUMERIC
@ATTRIBUTE Feature79 NUMERIC
@ATTRIBUTE Feature80 NUMERIC
@ATTRIBUTE Feature81 NUMERIC
@ATTRIBUTE Feature82 NUMERIC
@ATTRIBUTE Feature83 NUMERIC
@ATTRIBUTE Feature84 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4280.51,3993.85,4252.82,4120.51,4336.92,4624.62,4072.82,4617.95,4196.92,4219.49,4190.77,4270.26,4577.44,4347.18,3955.52,4193.78,3992.83,3964.61,4155.23,4024.92,4029.82,4157.47,4065.7,4073.23,4048.2,4107.49,4041.17,3964.27,4119.06,4123.67,4097.5,4128.86,4018.45,4170.79,4094.53,4125.83,4080.87,4150.82,3965.6,4092.55,4187.08,4160.71,3985.92,4050.04,4124.99,4108.72,4145.65,3972.09,3980.5,4055.63,3954.06,3981.41,4154.74,4051.37,4018.86,3961.62,3984.87,4078.37,4073.15,4022.76,4078.96,4066.19,4161.81,4166.87,3969.36,4062.46,4190.03,4124.13,3953.47,4092.36,4014.58,4053.06,3966.37,4127.47,4059.22,3998.05,3973.18,4011.34,4071.08,3993.67,4022.16,4080.64,4171.19,4177.91,0
4215.9,4057.44,4231.79,4142.56,4341.03,4611.79,4048.72,4577.95,4159.49,4183.59,4120,4220.51,4485.13,4240,3963.51,4090.25,4169.0,4057.16,4016.97,4141.0,4061.21,3971.78,4199.99,4076.6,4142.63,3963.61,4012.23,4108.08,4122.03,4147.42,3998.47,4139.81,4112.9,4181.65,4028.9,4023.01,4147.67,3950.64,4188.34,4017.08,4030.33,3988.22,4018.52,4079.51,4123.93,4148.3,4184.38,4024.83,4041.62,4194.93,4104.96,4144.38,4014.84,3995.25,4028.18,3967.88,4124.41,4106.58,4114.39,4144.79,4012.12,4196.4,4015.83,4103.75,4131.71,3987.07,4032.67,4089.33,4071.95,4157.38,4061.7,4109.88,4152.72,4142.66,4079.33,4005.96,3955.03,4007.76,4127.09,4148.28,4165.26,4107.83,3958.48,4061.05,0
4326.15,3968.21,4245.64,4106.15,4318.97,4603.59,4065.64,4613.33,4198.97,4255.9,4206.67,4297.44,4700,4429.74,4134.93,4177.22,4108.21,4028.37,4185.09,4007.07,3975.96,3963.24,4026.71,3970.65,4127.33,3955.48,4113.01,4096.22,4026.14,4114.59,3954.31,4079.58,4039.21,4066.97,4025.2,4195.42,4170.99,3955.66,4199.58,4067.38,4183.07,4066.5,4121.65,4086.02,3969.33,4028.68,4099.24,4199.34,4180.22,4014.62,4075.77,4140.21,4133.46,4125.07,4193.03,4149.69,4069.41,4054.04,3977.25,4169.19,4125.19,4141.49,4121.63,3968.44,3977.55,4003.88,4102.67,4178.9,4049.4,4163.59,4071.13,3973.45,4193.0,3950.77,4159.94,4101.16,4165.93,3999.99,4195.54,4071.72,4017.14,4073.04,4037.94,3971.62,1
4297.95,3996.41,4253.33,4120.51,4326.67,4603.59,4071.28,4606.15,4189.23,4221.03,4192.31,4269.23,4592.82,4343.59,4123.85,3979.72,4072.86,4193.62,4093.38,4025.97,3988.7,4172.71,4094.49,4111.64,4166.6,4013.88,4063.51,4191.48,4096.88,3959.49,4193.69,4062.44,4199.32,4188.41,4179.15,4023.5,4021.93,3998.01,3963.63,4044.18,4178.99,4144.08,3999.41,4107.04,4109.05,4043.49,4182.15,4104.65,4116.7,4088.27,3967.76,4046.17,4032.98,3950.39,3986.55,4196.49,4016.61,4102.21,4068.18,4131.48,3950.25,4191.41,4077.05,3980.31,4160.46,4088.27,4075.52,4143.73,3975.2,4115.62,4122.47,3955.51,4190.73,4063.37,4011.73,4022.24,4161.57,3964.27,4128.16,4089.91,4129.18,4181.63,4080.24,3970.3,0
4312.31,4018.97,4262.05,4121.03,4340,4634.36,4081.54,4615.38,4215.38,4246.15,4204.1,4293.33,4604.1,4387.69,4195.94,4117.88,4037.41,4049.16,3954.23,4091.11,3995.37,4041.99,4058.32,3986.55,4139.49,4045.84,4005.41,3997.87,4146.28,3964.32,4001.4,4003.98,4187.22,4135.04,4039.18,4055.36,4059.77,4162.82,4057.74,3993.24,4185.07,4124.29,4192.83,4195.25,3967.21,4039.22,4082.55,4007.31,4077.86,3985.28,4054.01,4152.65,3955.44,4173.31,3994.29,4135.27,4086.66,4045.68,3996.71,3998.72,4198.13,4035.3,3951.24,4116.44,3999.02,3983.79,4023.48,4136.5,4064.38,4066.86,4196.07,3984.62,4059.81,4103.77,4096.02,4012.49,4039.24,4154.23,4137.27,4063.08,4002.09,4174.47,3959.5,4075.3,0
4345.13,3926.15,4262.05,4072.31,4331.28,4610.77,4107.18,4651.28,4248.72,4286.67,4303.08,4335.9,4760,4463.59,4194.8,4038.05,4046.03,4030.7,4063.96,4063.47,4169.67,4020.74,3979.51,4063.42,4118.29,4118.7,4177.1,4043.1,3979.13,3985.47,4151.33,4086.56,4134.91,4197.7,4179.53,4126.75,4158.63,4139.95,4195.29,4119.71,4060.65,3991.56,4164.76,4187.72,4185.22,4105.8,3967.18,4018.85,4042.14,4149.55,4127.38,4048.27,4162.52,4148.48,4169.76,4017.28,4118.71,3957.6,4122.66,4042.14,3997.14,4121.28,4063.8,4051.22,4089.85,4016.4,4056.28,4137.14,4101.26,4032.49,3956.33,4044.4,4177.52,4006.92,3979.73,3971.59,4092.41,4041.79,4037.66,4123.46,4154.88,4108.73,4135.01,3966.67,1
4288.72,4015.38,4250.26,4108.21,4354.87,4634.36,4070.77,4610.26,4207.69,4246.15,4206.67,4269.74,4608.21,4350.77,4015.08,4028.23,4003.3,4052.14,3985.75,4029.68,3959.61,4091.42,4068.49,4000.25,4175.38,3954.95,4052.16,4074.16,4173.42,4141.88,4168.02,4195.5,4005.2,4141.45,3994.41,4182.18,4055.79,3967.04,3950.51,4115.68,4184.85,4048.91,4156.91,3983.82,4092.4,3985.8,4069.07,4056.18,4000.7,4018.87,4191.83,4023.82,4188.67,4021.32,4077.2,4147.5,3954.7,4039.97,4138.14,4180.38,4050.94,4140.4,4183.34,3965.38,3998.43,4180.98,3989.08,4135.6,4044.86,4096.71,4151.72,4136.58,4063.79,4192.71,4096.98,4128.44,4122.53,4121.22,4174.22,4191.59,4069.26,4112.65,4095.51,4052.73,0
4271.79,3984.1,4248.72,4106.67,4326.15,4613.33,4077.44,4623.08,4201.54,4216.41,4192.31,4272.31,4580.51,4318.46,3964.58,4126.93,4161.73,4080.18,4017.47,4060.28,4126.22,4055.66,4171.89,4085.06,4150.0,3976.85,4169.48,4127.66,4182.91,4020.61,4182.52,3969.1,4084.69,4062.44,4194.68,4134.82,4117.75,4198.0,4095.78,4109.84,4089.37,4081.85,4140.53,4181.86,4055.28,4067.66,4175.84,4146.59,4147.66,4122.38,4106.74,4094.12,3957.31,3984.4,4179.79,4153.72,4103.56,4108.94,4007.68,4191.7,4085.15,4119.4,4123.08,4137.61,4104.74,4185.5,4138.82,4020.89,3998.92,3952.6,4114.03,4165.57,4065.65,3994.3,4180.75,4019.54,4016.48,4155.36,4005.91,4123.39,4192.33,4028.96,3973.25,4102.81,0
4311.79,4024.1,4265.13,4124.1,4348.72,4615.9,4062.05,4598.97,4200,4237.44,4214.36,4283.59,4608.72,4358.97,4179.87,4176.5,4141.77,4044.85,3963.2,3998.5,4142.53,3972.54,3996.32,4096.18,3953.48,4076.06,3978.89,3960.94,4103.42,4175.66,4186.93,4153.33,3995.24,3968.09,3952.36,4169.62,3970.08,4058.52,4058.0,4036.29,3965.78,4163.94,4135.34,4139.35,4064.78,3966.62,4010.9,4069.28,4198.97,3984.65,3965.95,3999.79,4077.96,3951.41,4049.33,4051.45,4093.44,4113.5,3979.61,3951.58,4037.47,4176.8,4184.99,4191.59,3995.55,4128.96,4199.17,4150.93,4048.86,4037.58,3963.91,4094.48,4032.01,3956.16,4115.91,4068.84,4182.68,4166.85,4107.48,4091.92,3959.6,4034.35,4113.97,4051.02,0
4291.28,3985.64,4258.97,4097.95,4334.36,4618.97,4101.03,4609.74,4193.85,4223.08,4179.49,4295.38,4616.41,4360.51,4100.63,4026.55,3957.94,4126.15,4106.4,4189.2,4093.8,4033.91,4128.23,4004.52,4170.76,4105.71,4101.66,3963.13,4005.95,4192.52,4123.88,3986.73,4167.56,4047.13,4162.51,4035.33,4072.91,4197.52,3990.11,4007.86,3992.01,4160.25,4155.02,4093.42,4168.2,4005.04,4089.59,4180.66,4183.92,4175.56,4192.11,4117.98,4087.85,4067.17,4160.07,3961.06,4032.77,4153.43,4017.75,4076.88,4199.19,3970.73,4085.36,4162.09,4022.62,4059.88,4169.99,4068.24,4059.34,3972.42,4045.74,4117.98,4115.49,4109.76,4086.35,3969.4,4018.35,4159.65,3984.48,4181.45,4143.22,4079.06,4015.03,3983.14,1
4293.85,3986.67,4255.9,4108.72,4330.77,4627.18,4075.38,4626.67,4207.18,4244.1,4225.13,4292.82,4628.21,4366.67,4074.88,4157.22,3956.62,3983.9,3969.85,4070.3,3974.89,4195.55,4103.74,4151.8,4175.15,3992.92,4126.92,4159.45,3965.36,4092.21,4071.01,4036.08,4021.17,4089.23,4026.41,3959.46,3952.89,4095.46,4053.38,4035.52,4021.3,4152.71,4021.8,4092.23,4159.74,4118.66,3987.81,4036.52,4094.26,4048.38,3998.11,4145.36,4064.45,4195.22,4101.33,4046.89,3974.54,4085.55,4088.53,4147.88,4140.69,3993.53,4082.9,4112.3,4025.83,4000.89,4070.22,3994.56,3974.5,4188.05,4043.68,3955.92,3966.02,3980.75,4103.4,4163.25,4150.47,4050.32,4096.69,4049.79,4134.22,4163.7,4171.25,4091.61,0
4267.69,4006.67,4248.72,4120.51,4329.74,4625.64,4074.36,4596.41,4184.62,4225.64,4181.03,4260.51,4590.26,4322.56,4192.02,3951.83,3972.96,4117.81,4127.79,4043.63,4043.29,4009.15,4087.91,4169.75,4072.67,4091.24,3953.09,4143.47,4025.4,4139.2,3960.03,4153.58,4003.29,4063.15,4070.44,4043.16,3999.55,4150.58,4096.97,4034.68,4072.43,4070.91,4035.14,4015.37,3993.39,3993.93,4042.39,4079.77,4163.13,4056.95,4190.48,3959.73,4093.61,4113.75,3953.94,4176.7,3984.78,4170.6,4103.36,4055.11,4076.41,4131.21,4078.38,4190.07,4194.82,4102.2,4194.29,4138.4,4088.47,4018.85,3997.77,4021.53,3951.3,4161.51,4053.36,3971.9,3981.56,4086.55,4187.54,4142.58,3976.82,3962.11,3996.08,3955.29,0
4303.59,4007.69,4256.92,4110.26,4343.08,4604.62,4084.62,4622.05,4206.67,4228.72,4219.49,4289.23,4623.08,4367.18,4195.75,4016.6,4065.99,4030.6,4052.21,4092.39,4174.76,4100.01,4160.27,4025.1,4110.69,4108.63,4153.46,4088.69,4060.25,4176.51,3998.09,4100.59,3964.67,4178.71,4158.35,4157.63,3957.21,4130.89,4193.66,4023.63,4093.19,3983.84,4017.22,4110.37,3976.31,3962.63,4072.19,4014.06,4084.31,4198.27,4135.59,4065.18,4110.55,4157.81,4150.74,3998.76,4194.12,4086.9,4021.96,4118.71,4003.04,3967.49,4159.58,3961.66,4031.85,4079.25,4169.26,4059.21,4123.3,4032.6,4192.6,4148.2,4052.0,3975.53,3979.83,4035.23,4031.24,4141.92,4059.68,4028.74,4154.65,4118.19,4086.18,4156.45,0
4296.92,3993.33,4248.72,4122.56,4327.18,4601.03,4057.95,4600.51,4196.41,4228.21,4208.21,4276.92,4605.13,4352.82,4193.92,4122.18,4090.11,4056.56,4077.37,4131.75,4065.74,3964.64,4191.13,4159.05,4164.98,3967.13,4147.76,4016.19,4060.28,4198.28,4188.35,3976.55,4045.41,3998.09,3994.24,4024.06,4051.73,3993.81,4108.21,4138.31,3956.52,4100.51,4091.47,4079.38,3999.2,3991.16,3973.3,4020.23,4000.14,4187.44,4145.17,4101.25,4106.33,4062.79,4112.31,4179.2,4082.94,4075.14,3952.41,4005.34,4114.22,4093.46,4125.72,4172.51,4097.56,3975.16,4066.05,3980.55,4198.39,4112.72,4002.67,4190.04,3959.83,4135.44,4109.57,3998.16,3960.76,4177.74,4195.76,4195.68,4059.72,4024.23,4150.41,4058.88,0
4273.33,3966.67,4252.31,4104.62,4323.59,4608.72,4043.59,4600,4191.28,4207.69,4178.97,4269.23,4596.41,4330.77,4066.52,4159.64,3997.2,4058.52,4199.06,4059.04,4017.08,4016.37,3970.4,3960.33,4031.27,4011.38,4182.24,4051.72,3982.24,3970.4,4080.99,4179.72,3996.74,4043.44,3962.88,4100.52,4177.63,4165.35,4036.33,3963.88,4162.79,3961.52,4116.47,4174.34,4095.45,4150.43,4004.14,4150.61,4193.11,4002.1,4100.86,4151.74,3991.37,4184.24,4183.53,4033.06,4074.39,4040.4,3970.4,4173.48,4096.14,4018.07,4064.1,4039.69,4171.33,4132.96,4045.78,4124.99,4011.87,4085.64,4059.69,4110.66,4130.71,3958.83,4074.12,4169.48,4017.33,4120.17,4141.41,4007.53,4103.84,4181.11,4065.62,4044.81,1
4287.69,3992.31,4260,4106.15,4340,4602.05,4066.15,4596.41,4189.23,4213.85,4192.82,4276.92,4619.49,4356.92,4127.92,4167.87,3960.55,4143.6,3994.6,4010.34,4196.33,4119.28,4151.19,4094.67,4117.94,4067.46,4049.99,4145.16,4116.11,4196.04,4048.21,4180.79,4044.8,3988.13,4080.42,4076.32,4064.5,4178.56,4059.69,4174.71,4045.47,4059.34,4058.13,4125.71,4003.23,3970.37,4190.81,3972.03,3994.55,3999.68,4145.51,4047.45,4001.44,4187.87,4157.86,4138.79,4052.54,3993.24,4128.64,4144.39,4174.23,4046.23,4070.61,4043.7,3988.58,4188.92,4109.84,4153.99,4018.71,4151.12,4191.91,3995.27,4036.43,4176.55,3954.47,3950.16,4043.08,3985.27,4146.13,4003.74,4161.6,4135.57,3964.48,4002.9,1
4275.38,4028.21,4238.46,4122.56,4347.18,4624.62,4087.69,4607.18,4203.59,4220,4176.92,4262.56,4564.1,4317.44,4093.93,4128.28,4049.58,4012.28,4037.13,4119.37,4047.38,4024.48,4149.38,4005.58,4154.86,4080.98,4145.66,3991.62,4140.05,4141.11,3958.33,3972.02,4136.4,4117.55,4148.87,4125.49,4043.04,4136.6,4147.75,4175.9,4162.88,4006.3,4098.85,4186.94,4192.86,4139.94,4166.13,4128.65,4000.5,4163.03,4087.4,4010.02,3978.43,4082.74,3955.27,4194.79,4043.86,4036.96,3985.25,3985.19,4153.69,4077.48,4035.71,4015.51,4030.6,4034.22,4009.68,4127.14,3985.55,3986.62,4047.91,4003.07,3957.73,3959.79,4089.77,4160.07,3987.25,4144.91,4073.28,3976.86,3957.29,4003.79,4095.44,4045.64,0
4274.87,3986.15,4255.9,4102.56,4326.15,4623.08,4054.87,4616.41,4190.26,4208.21,4187.69,4281.54,4602.05,4349.23,4050.4,4054.51,3963.72,4164.87,4082.99,4184.55,3983.14,4142.96,4095.26,4044.27,4185.06,4117.32,4104.27,3995.0,3987.91,4174.67,3976.66,4039.39,3965.97,4131.72,4196.2,4113.72,4136.97,4003.57,4009.13,4055.34,3971.97,4023.52,4069.61,4180.89,4059.88,4055.44,3997.37,4047.97,4145.23,4106.81,4021.41,4103.76,3974.69,4058.1,4005.63,4075.76,4161.79,4074.8,3953.05,4053.83,4196.78,3966.52,4112.7,3977.27,4074.29,3954.75,3967.6,4071.63,4134.43,4131.16,4190.45,4079.54,4199.56,4198.51,3988.17,4185.96,4157.72,4078.82,4078.03,4066.06,4033.39,3987.84,3972.69,4158.45,0
4338.97,4003.59,4279.49,4126.67,4326.67,4608.72,4055.38,4609.23,4188.72,4220,4201.54,4286.15,4602.56,4388.72,4169.35,4053.75,4198.68,4132.79,4174.53,4120.76,4063.13,4131.08,3971.41,4142.31,4143.08,4009.4,4171.25,4112.23,4071.02,4167.89,4093.49,3994.87,4190.15,4047.45,4149.07,4171.71,4189.6,4099.72,4130.74,4002.29,4156.15,3968.99,4075.34,4173.95,3963.07,4056.05,4013.36,4158.76,4019.15,4174.91,4095.35,4002.39,3980.22,3966.96,4089.94,4095.64,4101.4,4142.35,3975.53,4020.5,3961.52,4023.83,3995.53,4030.89,4090.75,3972.03,4186.83,4176.4,4001.54,4035.87,4014.35,4176.9,3979.18,4062.93,4069.88,4077.82,4059.27,4124.41,3957.49,3962.9,4188.16,4086.78,4016.98,4130.01,1
4287.69,4003.08,4247.18,4118.97,4321.54,4602.56,4067.18,4613.85,4204.62,4218.97,4178.46,4254.87,4577.44,4335.9,3977.38,4194.97,4174.66,4150.69,4050.09,3973.15,4096.7,4164.8,4086.32,4014.82,3978.05,4165.46,4053.17,4048.15,4048.04,4165.05,4183.78,4037.87,4094.14,4061.43,4193.44,4185.39,4133.03,4164.7,4134.46,4027.09,4146.57,4100.02,3961.63,4080.94,4048.03,3972.52,4053.5,4129.63,4170.7,4117.17,3971.69,4101.78,4051.99,3968.4,4021.05,4045.79,4047.52,4154.54,4103.84,4113.75,4081.28,4044.21,4095.62,3990.04,3993.42,4091.58,4192.1,3984.53,4106.93,4003.91,4036.35,4122.69,4016.54,4176.7,3990.04,4073.41,4019.2,4065.6,4029.54,4041.69,4114.94,4190.85,4079.85,3966.42,1
4271.79,3987.18,4248.21,4088.72,4340.51,4611.28,4071.79,4609.23,4186.15,4223.59,4193.85,4272.82,4617.95,4346.15,4005.4,4073.03,4037.71,3992.4,4102.75,4187.67,4038.98,4173.69,4021.45,3976.77,4007.67,4163.96,4190.25,4108.76,4009.28,4079.53,4158.14,4182.09,4164.16,4175.77,4129.53,4117.0,4111.76,4119.52,4173.22,3971.04,4103.51,4193.56,3961.14,4032.67,4088.15,4117.28,4174.04,4146.84,4073.17,3984.28,4146.92,4003.07,3963.71,4134.02,4005.2,4089.9,4108.86,4089.91,4011.82,4044.07,3965.18,3967.51,4019.18,4088.14,3958.56,3995.16,4112.8,4030.27,4141.35,3991.12,3952.27,4166.37,4136.79,4029.93,4090.1,4048.91,4091.46,4142.14,4190.8,4078.24,4027.38,3979.67,3971.73,4013.28,1
4298.46,4000.51,4265.13,4111.79,4324.62,4614.36,4060,4595.9,4186.15,4241.03,4215.38,4282.56,4627.18,4368.72,4080.95,4064.25,3999.83,4123.08,4169.82,4008.25,3993.86,4149.98,4141.07,4195.73,4196.15,4198.48,4186.42,4129.02,4103.09,3971.73,4179.2,3977.27,4143.16,4025.59,4135.51,4046.4,4037.15,4106.12,4009.92,4115.31,4075.58,3997.28,4023.88,4077.31,4077.49,4076.26,4119.58,4030.64,4078.26,4098.77,3978.22,4116.78,3966.92,3971.35,4122.71,4098.45,4008.46,4083.33,4146.7,3958.69,4139.18,4177.51,4068.25,4004.67,4087.4,4182.72,4175.14,4078.71,3997.25,4062.72,3971.74,4084.89,3953.89,3999.28,4099.28,4080.58,4179.4,4128.87,4046.2,4084.57,4181.03,3956.43,4171.88,4176.26,0
4289.23,3991.28,4261.03,4105.13,4325.13,4605.13,4089.74,4612.82,4196.41,4215.38,4202.56,4273.85,4582.56,4356.41,4163.34,4025.17,4179.97,4191.66,4127.6,4176.37,4185.54,4184.57,3964.11,4000.82,3951.43,4005.73,3961.62,4031.01,4087.98,3975.55,4188.24,4073.53,4137.21,4198.18,4101.53,4134.16,4044.52,4068.85,3970.53,4115.58,4139.7,4173.24,4185.07,4033.54,4143.61,4087.66,4145.13,4074.42,4133.89,4062.83,4034.11,4066.95,4156.36,4058.79,3961.7,4117.18,4085.85,3971.78,4032.59,4038.83,3977.36,4147.33,4014.36,4158.04,4032.75,4020.48,4045.95,4141.08,4103.0,3982.88,4123.55,4077.31,4006.84,4038.83,4043.67,4108.08,4091.92,4199.04,4094.17,4129.32,4198.6,4090.86,4055.19,4174.54,1
4295.38,3965.64,4233.33,4110.77,4330.26,4616.92,4084.62,4617.44,4208.21,4238.46,4185.13,4278.97,4610.77,4375.38,3989.67,4020.4,4043.23,4113.63,4098.1,4045.58,4167.64,4079.99,3966.13,4064.67,3981.48,4082.29,4110.91,3989.56,4033.21,4159.54,4109.63,4045.1,4172.62,4132.98,4164.95,4163.58,4137.95,4102.48,4067.75,4065.74,4184.9,4006.98,4056.27,3970.87,4186.77,4071.65,4139.59,4101.59,4090.87,3967.03,4057.61,3970.98,4001.51,4044.9,4191.76,3975.83,4125.93,4087.43,4190.53,4044.09,4139.25,4033.2,4052.5,4097.68,4062.03,4108.25,3996.37,4123.9,4066.72,3954.85,3985.28,4068.53,4031.06,4142.75,4075.95,4148.35,4128.12,4127.02,4003.15,4144.86,4063.22,4166.16,4117.49,4096.42,1
4303.08,3997.44,4248.72,4108.21,4332.82,4618.97,4075.9,4612.31,4198.97,4247.18,4192.31,4269.74,4590.77,4354.36,4082.5,3964.76,3991.32,4056.51,4191.14,4102.59,3980.62,4047.4,4187.8,4027.63,4136.82,3991.29,4108.54,4126.64,3971.19,4004.88,3961.7,4084.19,4141.04,3994.2,4059.61,4168.57,4109.01,4144.63,4085.87,4122.48,4122.57,4138.06,4015.38,4061.26,3998.8,4180.18,4046.78,4188.17,4036.3,4088.39,4149.65,4028.13,3981.49,4091.68,4076.95,4156.49,4188.98,4188.47,4182.68,4171.71,4049.53,4062.14,4134.21,4037.35,3974.93,4057.34,4052.11,4180.0,3959.88,4016.32,4036.9,3951.8,4068.77,4005.86,4060.6,4113.85,4034.67,4096.0,4143.05,4104.0,4184.04,4144.8,4173.92,4193.65,0
4424.1,4065.13,4296.92,4155.38,4331.28,4600.51,4048.21,4616.41,4208.21,4250.26,4250.26,4318.46,4693.85,4498.46,3980.7,4151.36,4139.46,4160.43,4063.67,4152.75,4034.98,4110.25,3976.67,4085.85,4096.14,4027.51,4199.89,4092.54,4127.1,4040.11,4189.73,4051.12,4140.63,4049.05,4144.51,4085.44,4156.71,3991.88,4144.3,4011.57,4086.29,3961.64,4037.4,3952.51,3994.74,4033.95,3968.27,4026.04,4145.32,4022.37,4035.4,4080.63,4148.3,4172.64,3970.75,4024.84,4066.92,4197.12,4072.29,4012.63,4125.95,3997.76,4167.06,4017.76,4017.46,4117.42,4103.79,4159.38,4146.59,3983.62,4077.96,4171.65,4044.84,3994.42,4080.93,4035.07,4128.16,3991.87,4129.65,4096.56,4123.64,4154.96,4019.09,4020.32,0
4307.18,4014.87,4247.18,4132.82,4346.67,4623.59,4064.1,4592.82,4196.41,4247.18,4205.13,4280,4612.82,4376.92,4179.68,4132.93,4171.55,4195.13,4053.91,4006.18,3981.45,4160.58,3971.95,4162.99,4143.02,3959.28,4118.03,4092.48,4011.19,4016.76,4033.68,4180.61,4012.92,4022.19,4044.17,4187.0,4118.39,4019.8,3980.68,3956.34,3987.98,4056.13,4128.49,4185.17,3984.31,4126.01,4132.36,4046.54,4086.12,3993.94,3980.8,4099.62,4150.71,4008.55,4170.32,3956.12,4088.66,4184.43,3993.77,4141.56,4163.99,4111.36,4149.9,4103.27,4157.02,3985.75,4010.03,4186.95,4095.45,4062.13,4095.81,4147.47,4102.44,4171.64,4152.42,4026.63,4064.45,3979.86,4174.65,4057.52,4064.61,4147.31,3960.7,4141.06,0
4317.95,4018.97,4265.64,4125.64,4331.28,4606.67,4071.79,4596.92,4195.38,4232.31,4164.1,4285.13,4612.82,4373.33,4141.22,4055.92,4184.92,4079.67,4066.88,4178.58,4161.6,3999.34,4138.47,3956.25,4007.7,3975.8,4074.87,3979.46,4044.2,4086.11,4123.44,4110.92,3975.29,3957.21,3997.11,4198.68,4095.53,4055.03,4024.06,4175.37,4119.69,4196.35,4105.24,3972.86,4031.76,3993.05,3951.93,4032.05,4120.3,4091.79,4143.86,3968.2,4023.05,4043.92,4067.45,4052.64,4124.72,4156.63,4140.49,4134.52,4014.87,4043.79,4153.99,4177.71,4011.7,4083.46,4170.03,4179.76,4198.4,3998.66,3990.16,4080.76,4143.14,4124.54,3965.69,3997.15,4124.46,4089.09,4101.33,4182.47,4008.53,4095.21,4066.35,4014.37,0
