@Relation EEGDataTraining_24

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4318.97,4022.56,4253.85,4127.18,4346.67,4632.31,4080.51,4609.23,4207.69,4255.38,4211.79,4291.79,4612.31,4388.21,4186.69,4180.27,4035.95,4065.94,4023.64,4165.26,4142.29,4118.87,3974.44,3961.23,0
4273.33,4003.59,4249.74,4093.33,4342.56,4613.33,4055.9,4590.26,4182.05,4219.49,4191.28,4270.77,4613.85,4329.74,4159.18,4103.95,4023.0,4112.5,4184.98,3963.24,4136.11,4048.97,4053.18,4144.75,1
4388.21,4008.21,4264.1,4126.67,4359.49,4614.36,4077.44,4594.36,4188.21,4246.67,4228.72,4296.41,4654.87,4450.77,3977.39,4073.76,4065.75,4049.81,3981.02,4189.7,3995.48,4183.14,4157.83,4057.65,1
4307.18,4021.03,4264.62,4112.82,4343.59,4623.59,4106.67,4623.59,4220,4238.97,4212.82,4295.9,4624.62,4368.21,4001.87,4114.7,4014.34,4017.96,3988.27,4145.48,4072.93,4177.89,3952.48,4042.83,1
4272.31,3999.49,4252.82,4106.67,4336.92,4618.46,4075.38,4608.72,4192.31,4213.33,4193.85,4268.72,4580,4323.08,4148.31,4062.87,4118.74,3996.45,4032.47,3997.25,4088.25,4086.84,4003.68,4197.72,0
4291.79,3977.95,4261.03,4108.72,4322.56,4627.69,4084.62,4629.23,4221.54,4247.69,4212.31,4286.67,4597.95,4362.05,3980.96,4134.45,4027.3,4145.32,3950.62,4048.42,4092.15,4030.75,4181.31,4077.23,0
4267.18,3968.21,4244.62,4089.74,4330.77,4612.82,4063.08,4595.38,4184.62,4216.92,4196.92,4262.56,4600.51,4348.72,4150.97,4060.99,4171.63,4097.31,4055.24,4057.21,4112.43,4025.51,4120.02,4129.92,1
4317.44,4021.54,4282.56,4111.28,4349.23,4632.31,4090.77,4635.9,4222.05,4252.31,4230.77,4302.56,4623.59,4392.31,3959.81,4038.58,4085.39,4037.25,3967.65,4034.98,3997.06,4054.27,3967.3,3999.66,0
4280.51,3967.18,4265.13,4106.67,4321.54,4599.49,4044.62,4582.56,4170.77,4198.97,4178.97,4273.85,4599.49,4334.36,4191.66,4009.44,4017.73,3989.99,3986.44,3962.04,4135.57,4009.78,4122.93,4097.47,1
4280,3988.72,4257.95,4108.21,4322.05,4612.31,4053.85,4626.15,4202.56,4242.56,4196.41,4276.41,4593.85,4353.85,3997.91,3991.16,4169.82,4148.54,4185.33,3952.29,4120.17,4035.29,4185.19,3986.72,0
4324.1,4015.9,4268.72,4121.54,4317.44,4617.95,4067.18,4616.41,4202.56,4236.92,4209.23,4287.18,4617.95,4381.03,4095.62,4013.75,4132.22,4025.11,4014.29,3980.08,3996.31,4116.81,3975.06,4192.0,0
4276.92,3983.59,4260,4119.49,4348.21,4625.13,4072.82,4628.21,4209.74,4232.31,4211.28,4281.03,4606.67,4341.54,4166.4,4104.23,3952.7,4098.74,4156.8,4045.84,4136.58,4176.79,3985.6,4096.09,0
4341.03,4018.97,4264.62,4137.44,4322.05,4594.36,4070.26,4586.15,4176.41,4205.13,4186.15,4281.54,4603.08,4393.33,3970.55,4006.09,3951.25,4151.22,3976.96,4027.51,3994.26,4116.77,4189.45,3996.86,1
4280,4018.97,4264.62,4111.28,4336.92,4608.72,4042.05,4594.36,4183.59,4218.97,4192.82,4272.31,4620,4345.13,4027.34,4031.76,4184.83,4115.74,3963.92,4124.53,3950.15,3994.35,4160.65,3971.76,1
4270.26,3975.9,4248.21,4097.95,4336.41,4614.87,4070.26,4624.62,4198.97,4224.1,4195.38,4267.69,4586.15,4331.28,4034.21,4119.19,3977.96,3991.5,4195.56,4004.85,4142.67,3971.23,4109.83,4168.87,0
4274.87,3995.38,4238.97,4100.51,4335.9,4622.56,4105.64,4606.67,4212.82,4223.08,4191.79,4269.74,4565.64,4317.95,3977.94,4064.4,4188.13,3970.64,4072.52,4110.37,4144.54,4158.2,4166.26,3961.2,0
4362.56,4052.82,4272.82,4148.72,4337.44,4616.92,4079.49,4614.87,4203.59,4229.23,4220.51,4289.74,4626.67,4399.49,3962.9,4160.86,4005.51,4083.76,4015.92,3962.71,4098.74,4128.24,4062.89,4104.16,0
4328.21,4022.05,4265.13,4125.64,4332.31,4612.82,4075.9,4604.1,4196.92,4222.56,4164.1,4288.72,4615.38,4381.03,4111.16,4135.36,4083.08,4083.42,3964.89,4093.49,4186.77,4069.09,4127.52,4140.72,0
4254.87,3987.18,4234.36,4096.92,4338.46,4603.08,4065.13,4591.28,4177.44,4208.72,4174.87,4254.87,4590.77,4328.72,4151.13,4147.95,3991.44,4050.81,4085.09,4000.35,4024.69,4130.42,4087.63,4056.53,1
4259.49,4000.51,4249.23,4118.46,4342.05,4631.28,4105.64,4620,4201.54,4217.95,4186.15,4264.62,4555.38,4333.33,4121.39,4008.76,4173.8,4176.69,4003.69,3962.27,4120.72,4151.38,4086.55,4040.46,1
4280.51,4008.72,4246.15,4117.95,4324.62,4602.56,4032.31,4613.85,4202.56,4229.23,4196.92,4260,4609.74,4337.95,4125.83,3963.93,4014.22,4106.03,4065.84,4172.98,4119.88,4163.24,4008.03,4096.55,1
4326.15,3972.82,4265.13,4094.87,4332.31,4621.54,4105.13,4641.54,4226.15,4234.36,4233.85,4309.74,4645.13,4389.23,4061.72,3992.36,3969.2,4088.29,4066.73,4179.86,4172.14,4028.8,4042.8,4174.74,1
4342.56,4023.08,4271.28,4137.95,4317.95,4592.31,4067.69,4590.77,4177.44,4207.69,4187.18,4282.05,4598.97,4394.87,4134.65,4164.17,4167.52,4104.0,4093.74,4174.28,4073.98,3980.48,4081.17,4065.03,1
4300.51,4021.54,4266.67,4124.1,4335.9,4613.33,4073.33,4604.62,4206.15,4247.18,4190.26,4278.97,4607.69,4366.67,4048.89,3966.34,4079.02,3976.21,4060.28,3973.75,4189.65,4091.33,4107.17,3998.41,0
4285.13,3988.72,4262.05,4109.23,4319.49,4622.56,4071.28,4609.74,4197.44,4242.56,4208.72,4287.18,4623.08,4360,4087.41,4145.91,3997.33,4191.45,3990.85,3988.42,4019.52,4038.15,3999.64,4066.49,0
4284.1,4018.97,4265.64,4122.56,4339.49,4614.87,4038.46,4596.41,4185.64,4220,4198.46,4277.95,4619.49,4352.31,4046.83,4137.24,4086.38,4181.69,4113.32,3961.72,3960.36,4109.63,3960.58,4040.11,1
4403.59,4079.49,4278.97,4166.67,4343.59,4620.51,4078.97,4591.28,4179.49,4234.87,4215.38,4300.51,4634.87,4455.9,4152.22,4017.75,4086.21,4129.47,4048.35,4147.91,4095.75,4019.74,4145.37,4109.99,0
4305.13,4016.41,4260,4127.18,4342.05,4585.13,4091.79,4604.62,4179.49,4227.69,4201.54,4284.1,4600.51,4364.1,4085.36,4171.79,4146.61,4035.48,4081.76,4185.74,4053.93,4042.33,4116.21,3955.43,0
4300,4010.26,4260,4128.72,4325.64,4587.69,4052.31,4582.56,4171.28,4195.9,4178.97,4265.13,4581.54,4360.51,4111.62,4113.09,4054.38,3990.05,4123.84,4037.42,4148.46,4050.78,4156.42,4150.81,1
4277.95,3988.72,4257.44,4106.15,4327.18,4623.08,4058.97,4622.56,4205.13,4214.87,4192.31,4283.08,4606.15,4351.28,4169.36,4077.04,4086.4,4058.02,3958.87,4086.49,4044.38,4124.98,4180.57,4046.7,0
4321.03,3978.46,4254.87,4091.79,4320,4608.21,4086.67,4622.05,4212.31,4221.03,4166.15,4287.69,4610.26,4370.26,4152.77,4165.29,4084.46,4147.86,4199.65,4037.63,4044.34,4126.54,4039.21,4175.73,1
4294.36,4034.36,4267.18,4139.49,4343.59,4621.03,4084.62,4601.54,4175.38,4220,4190.26,4269.74,4598.97,4338.46,4161.13,4192.24,4105.96,3974.99,4088.05,3958.24,4136.8,4016.09,3964.32,4144.63,1
4302.05,3994.87,4252.82,4107.69,4332.82,4614.87,4078.97,4615.9,4208.21,4228.21,4202.05,4276.41,4586.15,4344.62,4032.5,4037.41,3993.79,3957.5,4099.83,4171.08,4070.3,4125.39,4030.99,4139.62,1
4289.74,4007.69,4248.21,4122.05,4331.28,4603.08,4059.49,4598.97,4198.97,4211.79,4181.54,4264.1,4583.59,4356.92,4140.51,4193.44,4102.04,4141.73,4082.14,4165.72,4194.15,4037.48,4115.92,4017.62,1
4324.1,4023.08,4275.9,4135.38,4333.85,4616.92,4082.56,4631.28,4212.82,4231.79,4195.9,4285.64,4593.33,4379.49,3955.29,4158.71,4146.45,4028.77,4035.47,4101.94,4125.07,4121.99,4001.46,4012.42,0
4282.05,3986.15,4251.79,4110.77,4317.44,4605.64,4048.21,4599.49,4189.74,4199.49,4167.69,4254.87,4575.9,4329.23,3999.29,4118.37,4134.71,4150.69,4074.21,4054.71,4132.79,4145.92,4078.49,3993.58,1
4276.92,3963.08,4231.28,4105.13,4320.51,4591.28,4073.33,4598.46,4192.82,4219.49,4178.46,4266.67,4596.92,4348.72,4177.01,4041.69,4070.59,3950.31,4160.44,4085.98,3992.12,4117.6,4014.84,4131.9,1
4291.79,3995.38,4264.1,4119.49,4341.54,4605.13,4050.26,4597.44,4184.62,4205.13,4178.46,4271.28,4591.79,4346.15,4154.12,4124.97,4019.15,4105.12,4134.36,4145.43,3995.09,4059.58,4157.09,4077.11,1
4280.51,3976.92,4263.59,4107.69,4335.38,4627.18,4076.41,4626.67,4210.77,4233.33,4210.26,4286.15,4610.77,4350.77,3977.88,3964.64,4198.39,4054.18,3971.64,3968.69,3952.02,4186.4,4199.11,4183.37,0
4448.21,4100.51,4300.51,4186.67,4346.15,4610.26,4077.95,4605.13,4204.1,4268.21,4248.72,4328.72,4673.85,4497.95,4070.0,4164.92,4057.63,4035.15,4094.03,4195.38,3962.78,4017.79,4073.93,4056.38,0
4334.87,3986.15,4263.59,4103.59,4333.33,4631.79,4108.21,4631.28,4223.59,4231.28,4191.28,4301.54,4617.44,4391.28,3987.46,4119.41,4186.35,4077.89,3980.37,4033.35,4121.78,4119.35,4148.5,4148.49,1
4288.72,3943.59,4230.77,4084.62,4332.82,4600.51,4070.77,4597.95,4186.67,4220.51,4173.33,4258.97,4566.15,4338.46,4033.05,4061.08,3974.24,4078.31,4078.83,4119.68,4115.51,4170.88,3978.3,4027.09,1
4281.03,4017.44,4261.54,4108.21,4318.97,4616.41,4081.03,4594.36,4188.72,4208.72,4175.38,4266.15,4568.72,4349.23,4000.63,3961.63,4133.74,4001.0,4001.17,4120.48,4025.48,4148.08,4058.78,3972.62,0
4282.56,3991.79,4261.54,4121.54,4327.18,4617.44,4055.9,4612.31,4197.44,4223.59,4197.44,4276.41,4602.05,4348.21,4046.93,4001.11,4148.52,4183.42,4174.79,4130.36,3979.97,4128.76,4195.74,4049.66,0
4289.23,3967.69,4262.05,4095.38,4315.9,4614.87,4083.08,4625.13,4214.36,4238.46,4200,4288.21,4593.85,4359.49,4066.47,4003.07,3968.91,4189.92,4128.18,4031.2,4108.28,4137.48,4008.82,4007.67,0
4315.38,4000.51,4262.56,4120.51,4329.23,4583.59,4092.82,4621.54,4210.26,4240,4218.97,4277.44,4633.85,4381.03,4122.19,4062.12,3953.82,4022.7,4104.13,4149.69,4169.85,4122.81,4096.65,4063.62,0
4294.36,4030.26,4263.59,4137.95,4341.03,4625.13,4084.1,4620,4199.49,4235.9,4204.1,4278.97,4609.74,4351.28,4182.76,3957.72,4103.38,4017.35,4023.46,4116.61,4185.12,4176.09,3956.28,4142.28,1
4376.41,3984.1,4273.33,4102.05,4321.03,4593.33,4081.03,4615.9,4204.1,4248.21,4273.85,4317.95,4731.79,4481.03,3982.54,3998.14,4003.96,3974.56,4139.55,4019.73,4115.92,4174.79,4110.45,4137.57,1
4292.31,4010.77,4274.36,4125.13,4332.82,4634.36,4084.1,4606.67,4187.18,4224.1,4176.92,4288.72,4591.79,4359.49,4016.75,4051.39,4161.13,4017.66,4038.23,4075.9,4041.73,4037.44,4023.79,4173.79,0
4305.13,4025.64,4261.54,4137.44,4326.15,4600.51,4047.18,4578.46,4163.59,4183.59,4167.69,4258.46,4564.1,4350.26,4158.96,4061.93,4092.1,3969.29,4189.83,4146.7,4078.62,4089.2,4158.94,4183.21,1
4329.74,3964.1,4261.03,4089.74,4330.77,4630.26,4111.28,4641.03,4232.82,4243.08,4242.05,4309.74,4655.9,4398.97,3962.99,4194.02,4020.14,4137.56,4034.73,4074.57,4149.72,4155.54,4074.95,4134.43,1
4202.56,3965.64,4212.82,4105.64,4339.49,4618.97,4080,4605.13,4186.15,4201.03,4148.21,4233.33,4522.56,4259.49,3966.63,4088.06,3968.51,4087.41,4115.52,4174.74,4010.92,4067.42,4181.44,4093.23,1
4280,4008.72,4249.74,4105.64,4325.13,4616.92,4085.13,4609.74,4204.1,4222.56,4189.74,4268.21,4572.82,4347.18,4007.44,4132.51,3999.59,4150.26,4155.83,3981.99,4033.22,3962.58,3985.26,4033.38,0
4345.13,4052.31,4269.23,4135.38,4330.26,4587.69,4077.95,4605.13,4195.9,4220,4195.38,4285.64,4612.31,4396.41,4026.86,3999.84,3959.21,4067.43,4009.44,4147.13,3995.1,4158.16,4041.69,4069.4,0
4207.69,3976.92,4213.33,4119.49,4334.87,4616.92,4073.85,4608.21,4185.64,4204.1,4143.08,4236.92,4527.69,4257.44,3984.8,4160.34,4184.63,4187.58,4132.62,4092.54,4182.36,3963.36,4136.82,4190.57,1
4280,3995.38,4245.64,4105.13,4328.72,4614.36,4050.26,4606.67,4190.26,4228.21,4196.41,4271.28,4605.64,4351.28,4192.27,4137.8,4001.47,4014.45,4036.77,3973.41,4149.95,4033.33,4194.6,4108.9,0
4300.51,4007.18,4264.62,4110.77,4341.54,4618.46,4098.46,4623.08,4213.33,4231.79,4212.82,4281.54,4600,4367.69,4082.4,4136.59,4190.7,3991.74,3963.07,4114.74,4093.04,3963.04,4160.7,4128.78,1
4291.79,4027.69,4249.23,4105.64,4350.26,4617.44,4102.56,4616.41,4204.1,4222.56,4205.64,4274.36,4606.67,4352.31,4102.66,4179.02,4118.45,4048.74,4162.73,4026.03,3993.76,4039.54,4086.76,4037.66,1
4324.1,4018.46,4262.05,4122.05,4328.72,4603.08,4060,4587.69,4179.49,4214.87,4192.82,4280.51,4604.62,4385.13,4098.56,3960.45,4064.93,4000.09,3963.24,4162.62,4046.6,4091.98,4016.98,4069.41,1
4287.69,3952.82,4250.77,4078.46,4315.9,4587.69,4088.72,4616.41,4210.77,4238.46,4224.62,4286.67,4642.05,4390.77,4008.28,4071.13,4155.9,4176.93,4069.5,3982.64,3977.91,4018.83,3980.54,4080.21,1
4276.92,3999.49,4265.64,4117.44,4333.33,4622.05,4078.97,4617.95,4188.21,4212.31,4186.67,4274.36,4562.05,4343.59,4198.75,3953.12,4106.09,3966.9,4135.22,3988.95,4040.59,4141.06,4037.97,3970.46,0
4315.38,4014.87,4281.54,4141.54,4331.28,4609.74,4060,4586.15,4178.97,4225.64,4198.46,4290.26,4610.26,4373.33,4178.43,4071.78,3975.13,4076.33,4079.28,4192.46,4179.57,4185.33,4084.45,4173.04,0
4287.18,3960.51,4276.41,4122.05,4345.13,4636.92,4085.64,4630.26,4215.38,4245.13,4219.49,4291.28,4624.1,4358.46,4123.16,4077.15,4039.81,4089.44,4104.81,4091.45,4029.24,4074.31,4027.49,4116.5,0
4401.54,4090.26,4267.18,4156.41,4336.92,4586.15,4053.33,4598.97,4188.72,4217.95,4217.44,4291.79,4630.77,4428.72,4133.07,4035.08,4141.15,4141.86,4027.9,4048.47,3964.0,4021.42,3960.13,4134.82,0
